dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1294639200,2011-01-10 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.32,10000,261.38,263.38,269.09,269.71,1027,,,50,5.1,320,,,,,,0,800,Clear,sky is clear,01n
1294642800,2011-01-10 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.21,10000,261.28,263.95,268.99,269.71,1027,,,50,4.1,290,,,,,,0,800,Clear,sky is clear,01n
1294646400,2011-01-10 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.94,10000,261.03,263.62,268.64,269.71,1027,,,50,4.1,290,,,,,,0,800,Clear,sky is clear,01n
1294650000,2011-01-10 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.67,10000,261.21,264.7,268.4,269.11,1028,,,52,2.6,280,,,,,,0,800,Clear,sky is clear,01n
1294653600,2011-01-10 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.09,10000,260.66,262.19,267.73,269.11,1027,,,52,4.6,330,,,,,,0,800,Clear,sky is clear,01n
1294657200,2011-01-10 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.24,10000,260.37,262.03,267.76,269.71,1028,,,50,5.1,320,,,,,,75,803,Clouds,broken clouds,04n
1294660800,2011-01-10 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.31,10000,260.87,262.84,267.84,269.71,1029,,,52,4.1,310,6.2,,,,,40,802,Clouds,scattered clouds,03n
1294664400,2011-01-10 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.44,10000,260.99,262.28,267.94,269.71,1028,,,52,5.1,320,,,,,,100,804,Clouds,overcast clouds,04d
1294668000,2011-01-10 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.3,10000,261.36,263.69,268.78,270.81,1029,,,50,4.6,330,,,,,,100,804,Clouds,overcast clouds,04d
1294671600,2011-01-10 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.07,10000,262.57,265.22,270.81,271.31,1030,,,48,5.7,320,8.2,,,,,100,804,Clouds,overcast clouds,04d
1294675200,2011-01-10 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.55,10000,262.54,266.17,271.17,271.91,1030,,,46,5.1,320,8.8,,,,,100,804,Clouds,overcast clouds,04d
1294678800,2011-01-10 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272,10000,261.68,266.74,271.63,273.61,1028,,,41,5.1,330,,,,,,100,804,Clouds,overcast clouds,04d
1294682400,2011-01-10 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.48,10000,262.12,267.34,272.07,274.11,1028,,,41,5.1,330,9.3,,,,,100,804,Clouds,overcast clouds,04d
1294686000,2011-01-10 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.87,10000,262.48,268.45,272.46,274.11,1027,,,41,4.1,300,,,,,,100,804,Clouds,overcast clouds,04d
1294689600,2011-01-10 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.2,10000,262.78,268.86,272.9,274.11,1026,,,41,4.1,330,,,,,,100,804,Clouds,overcast clouds,04d
1294693200,2011-01-10 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.34,10000,262.9,270.25,273.09,274.11,1027,,,41,2.6,330,,,,,,40,802,Clouds,scattered clouds,03d
1294696800,2011-01-10 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.79,10000,261.48,268.98,271.01,274.11,1027,,,41,2.1,290,,,,,,75,803,Clouds,broken clouds,04d
1294700400,2011-01-10 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.38,10000,261.37,266.62,270.46,273.61,1027,,,42,4.1,330,,,,,,75,803,Clouds,broken clouds,04n
1294704000,2011-01-11 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.99,10000,262.02,266.96,270.21,272.41,1028,,,46,3.1,330,,,,,,40,802,Clouds,scattered clouds,03n
1294707600,2011-01-11 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.31,10000,262.32,266.14,269.52,271.91,1027,,,50,3.1,350,,,,,,40,802,Clouds,scattered clouds,03n
1294711200,2011-01-11 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.01,10000,263.1,265.33,269.33,271.31,1026,,,55,3.6,340,,,,,,40,802,Clouds,scattered clouds,03n
1294714800,2011-01-11 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.08,10000,262.62,264.66,268.31,270.81,1026,,,57,3.1,340,,,,,,20,801,Clouds,few clouds,02n
1294718400,2011-01-11 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.75,10000,262.3,264.26,268.03,270.81,1026,,,57,3.1,340,,,,,,40,802,Clouds,scattered clouds,03n
1294722000,2011-01-11 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.88,10000,262.03,265.58,268.22,271.31,1026,,,55,2.1,340,,,,,,75,803,Clouds,broken clouds,04n
1294725600,2011-01-11 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,268.95,10000,262.49,264.5,268.2,270.81,1026,,,57,3.1,350,,,,,,40,802,Clouds,scattered clouds,03n
1294729200,2011-01-11 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.24,10000,262.37,264.39,268.46,271.91,1025,,,55,3.6,330,,,,,,100,804,Clouds,overcast clouds,04n
1294732800,2011-01-11 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.34,10000,262.47,266.12,268.52,271.91,1025,,,55,2.1,340,,,,,,100,804,Clouds,overcast clouds,04n
1294736400,2011-01-11 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.63,10000,262.33,265.84,268.9,271.91,1026,,,53,2.6,330,,,,,,100,804,Clouds,overcast clouds,04n
1294740000,2011-01-11 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.64,10000,263.28,267.04,270.23,271.91,1025,,,53,2.6,340,,,,,,100,804,Clouds,overcast clouds,04n
1294743600,2011-01-11 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.09,10000,263.27,267.58,270.64,272.41,1025,,,51,2.6,340,,,,,,100,804,Clouds,overcast clouds,04n
1294747200,2011-01-11 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.04,10000,263.66,271.04,270.62,272.41,1025,,,53,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1294750800,2011-01-11 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.26,10000,262.98,269.24,270.87,273.01,1025,,,49,1.5,80,,,,,,100,804,Clouds,overcast clouds,04d
1294754400,2011-01-11 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.38,10000,263.55,268.5,271.01,273.01,1025,,,51,2.1,60,,,,,,100,804,Clouds,overcast clouds,04d
1294758000,2011-01-11 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.18,10000,264.3,268.39,271.83,273.61,1025,,,51,3.1,50,,,,,,100,804,Clouds,overcast clouds,04d
1294761600,2011-01-11 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.3,10000,263.73,269.02,271.93,273.61,1023,,,48,2.6,40,,,,,,100,804,Clouds,overcast clouds,04d
1294765200,2011-01-11 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.23,10000,263.42,268.93,271.7,274.11,1022,,,47,2.6,30,,,,,,100,600,Snow,light snow,13d
1294768800,2011-01-11 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.46,10000,264.56,272.46,272.03,274.11,1021,,,51,0,0,,,,,,100,600,Snow,light snow,13d
1294772400,2011-01-11 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.31,8047,267.21,270.44,271.89,273.01,1020,,,65,1.5,130,,,,0.21,,100,600,Snow,light snow,13d
1294776000,2011-01-11 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.21,10000,268.79,272.21,272.01,272.41,1019,,,75,0,0,,,,0.18,,100,600,Snow,light snow,13d
1294779600,2011-01-11 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.01,10000,268.11,268.67,271.74,273.01,1019,,,72,2.6,130,,,,0.18,,100,600,Snow,light snow,13d
1294783200,2011-01-11 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.75,10000,268.8,268.94,271.5,272.41,1017,,,78,2.1,120,,,,0.28,,100,600,Snow,light snow,13d
1294786800,2011-01-11 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.57,3219,270.57,268.72,271.36,272.01,1017,,,92,2.1,120,,,,0.3,,100,701,Mist,mist,50n
1294786800,2011-01-11 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.57,3219,270.57,268.72,271.36,272.01,1017,,,92,2.1,120,,,,0.3,,100,600,Snow,light snow,13n
1294790400,2011-01-12 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.67,2800,270.67,271.67,271.46,271.91,1017,,,92,0,0,,,,0.51,,100,601,Snow,snow,13n
1294794000,2011-01-12 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.74,2012,270.74,268.35,271.47,272.01,1014,,,92,2.6,130,,,,0.3,,100,600,Snow,light snow,13n
1294794000,2011-01-12 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.74,2012,270.74,268.35,271.47,272.01,1014,,,92,2.6,130,,,,0.3,,100,701,Mist,mist,50n
1294797600,2011-01-12 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.78,2414,270.78,271.78,271.56,272.04,1014,,,92,0,0,,,,0.3,,100,600,Snow,light snow,13n
1294797600,2011-01-12 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.78,2414,270.78,271.78,271.56,272.04,1014,,,92,0,0,,,,0.3,,100,701,Mist,mist,50n
1294801200,2011-01-12 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.11,4000,270.12,267.6,270.68,271.91,1014,,,92,2.6,270,,,,,2,100,601,Snow,snow,13n
1294804800,2011-01-12 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.33,9656,269.81,271.33,271.09,271.91,1012,,,88,0,0,,,,,,75,701,Mist,mist,50n
1294804800,2011-01-12 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.33,9656,269.81,271.33,271.09,271.91,1012,,,88,0,0,,,,,,75,600,Snow,light snow,13n
1294808400,2011-01-12 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.09,10000,269.57,269.05,270.86,271.91,1011,,,88,1.5,220,,,,,,100,804,Clouds,overcast clouds,04n
1294812000,2011-01-12 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.73,10000,268.67,267.74,270.41,271.91,1011,,,84,2.1,270,,,,,,100,804,Clouds,overcast clouds,04n
1294815600,2011-01-12 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.54,10000,269.03,266.93,270.39,270.81,1011,,,88,2.6,230,,,,,,75,803,Clouds,broken clouds,04n
1294819200,2011-01-12 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.72,10000,269.73,266.64,270.48,271.01,1011,,,92,3.1,250,,,,,,40,802,Clouds,scattered clouds,03n
1294822800,2011-01-12 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.11,10000,268.6,267.02,269.71,271.31,1012,,,88,2.1,260,,,,,,100,804,Clouds,overcast clouds,04n
1294826400,2011-01-12 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.43,10000,268.92,266.29,270.14,270.81,1011,,,88,3.1,210,,,,,,40,802,Clouds,scattered clouds,03n
1294830000,2011-01-12 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.2,10000,268.69,266.52,270,270.62,1011,,,88,2.6,210,,,,,,40,802,Clouds,scattered clouds,03n
1294833600,2011-01-12 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.43,10000,265.4,266.79,270.14,271.31,1012,,,65,2.6,270,,,,,,20,801,Clouds,few clouds,02n
1294837200,2011-01-12 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.62,10000,264.08,266.52,270.3,271.91,1012,,,57,3.1,250,,,,,,75,803,Clouds,broken clouds,04d
1294840800,2011-01-12 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.38,10000,264.81,265.35,271,271.91,1012,,,57,6.2,270,,,,,,40,802,Clouds,scattered clouds,03d
1294844400,2011-01-12 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.14,10000,266.07,268.79,272.84,273.49,1013,,,55,4.1,230,,,,,,40,802,Clouds,scattered clouds,03d
1294848000,2011-01-12 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.81,10000,265.3,268,273.44,274.11,1013,,,49,7.2,290,9.8,,,,,40,802,Clouds,scattered clouds,03d
1294851600,2011-01-12 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.05,10000,265.03,267.07,273.81,274.3,1012,,,47,10.8,280,14.9,,,,,40,802,Clouds,scattered clouds,03d
1294855200,2011-01-12 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.25,10000,264.69,268.78,273.92,274.71,1012,,,45,6.7,280,12.9,,,,,40,802,Clouds,scattered clouds,03d
1294858800,2011-01-12 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.84,10000,264.85,268.48,273.57,274.12,1012,,,47,6.2,290,13.4,,,,,75,803,Clouds,broken clouds,04d
1294862400,2011-01-12 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.9,10000,264.9,267.91,273.68,274.27,1013,,,47,7.7,310,12.9,,,,,75,803,Clouds,broken clouds,04d
1294866000,2011-01-12 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.57,10000,263.62,268.14,273.17,274.71,1014,,,43,6.2,290,11.3,,,,,40,802,Clouds,scattered clouds,03d
1294869600,2011-01-12 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.92,10000,263.58,267.07,272.43,274.11,1014,,,45,6.7,310,10.3,,,,,75,803,Clouds,broken clouds,04d
1294873200,2011-01-12 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.77,10000,264.17,265.77,272.39,273.61,1015,,,48,9.8,290,13.9,,,,,75,803,Clouds,broken clouds,04n
1294876800,2011-01-13 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.57,10000,263.5,266.19,272.26,273.03,1017,,,46,7.7,300,15.4,,,,,40,802,Clouds,scattered clouds,03n
1294880400,2011-01-13 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.23,10000,263.66,266.43,271.97,272.71,1017,,,48,6.2,300,8.2,,,,,75,803,Clouds,broken clouds,04n
1294884000,2011-01-13 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.02,10000,264.15,266.16,271.76,272.43,1018,,,51,6.2,310,11.8,,,,,40,802,Clouds,scattered clouds,03n
1294887600,2011-01-13 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.49,10000,264.51,264.59,271.25,271.91,1019,,,55,8.2,320,18.5,,,,,40,802,Clouds,scattered clouds,03n
1294891200,2011-01-13 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.31,10000,265.33,264.78,271.11,271.76,1019,,,60,7.2,320,11.3,,,,,75,803,Clouds,broken clouds,04n
1294894800,2011-01-13 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.29,10000,264.32,265.85,271.08,271.73,1020,,,55,5.1,330,8.8,,,,,40,802,Clouds,scattered clouds,03n
1294898400,2011-01-13 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.17,10000,263.12,265.7,270.97,271.58,1021,,,50,5.1,320,8.7,,,,,40,802,Clouds,scattered clouds,03n
1294902000,2011-01-13 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.13,10000,263.09,264.78,270.92,271.54,1021,,,50,6.7,320,10.3,,,,,75,803,Clouds,broken clouds,04n
1294905600,2011-01-13 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.09,10000,263.49,264.98,270.81,271.58,1022,,,52,6.2,330,9.8,,,,,20,801,Clouds,few clouds,02n
1294909200,2011-01-13 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.67,10000,263.09,265.39,270.39,271.15,1023,,,52,4.6,310,,,,,,20,801,Clouds,few clouds,02n
1294912800,2011-01-13 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.53,10000,262.96,264.54,270.38,270.81,1023,,,52,5.7,320,8.2,,,,,20,801,Clouds,few clouds,02n
1294916400,2011-01-13 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.36,10000,262.8,266.71,270.21,270.67,1024,,,52,2.6,300,,,,,,40,802,Clouds,scattered clouds,03n
1294920000,2011-01-13 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.41,10000,262.85,266.77,270.21,270.72,1025,,,52,2.6,310,8.2,,,,,40,802,Clouds,scattered clouds,03n
1294923600,2011-01-13 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.75,10000,263.17,266.23,270.61,271.03,1025,,,52,3.6,310,,,,,,75,803,Clouds,broken clouds,04d
1294927200,2011-01-13 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.35,10000,263.29,265.31,271.21,271.64,1027,,,50,6.2,320,8.2,,,,,75,803,Clouds,broken clouds,04d
1294930800,2011-01-13 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.15,10000,264.52,267.37,272.41,273.54,1028,,,48,6.7,300,11.8,,,,,100,804,Clouds,overcast clouds,04d
1294934400,2011-01-13 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.91,10000,264.16,267.74,273.61,274.18,1027,,,44,8.2,320,13.4,,,,,100,804,Clouds,overcast clouds,04d
1294938000,2011-01-13 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.39,10000,264.29,268.55,274.11,274.65,1027,,,43,7.7,310,13.4,,,,,75,803,Clouds,broken clouds,04d
1294941600,2011-01-13 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.89,10000,264.16,269.01,274.65,275.19,1027,,,41,8.2,300,14.4,,,,,40,802,Clouds,scattered clouds,03d
1294945200,2011-01-13 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.24,10000,263.88,269.84,274.96,275.52,1026,,,39,7.2,320,11.3,,,,,40,802,Clouds,scattered clouds,03d
1294948800,2011-01-13 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.48,10000,263.78,270.8,275.12,275.81,1026,,,38,5.7,310,11.3,,,,,20,801,Clouds,few clouds,02d
1294952400,2011-01-13 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.35,10000,263.67,270.19,274.95,275.81,1027,,,38,6.7,300,9.8,,,,,40,802,Clouds,scattered clouds,03d
1294956000,2011-01-13 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.62,10000,263.12,268.77,273.33,274.11,1027,,,41,5.1,300,8.8,,,,,40,802,Clouds,scattered clouds,03d
1294959600,2011-01-13 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.16,10000,263.02,267.61,272.86,273.61,1028,,,42,6.2,300,,,,,,0,800,Clear,sky is clear,01n
1294963200,2011-01-14 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.39,10000,263.33,267.53,272.19,272.66,1029,,,46,4.6,320,,,,,,0,800,Clear,sky is clear,01n
1294966800,2011-01-14 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.16,10000,263.11,267.58,271.91,272.46,1029,,,46,4.1,290,,,,,,0,800,Clear,sky is clear,01n
1294970400,2011-01-14 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.56,10000,262.55,265.84,271.31,271.82,1029,,,46,5.7,300,,,,,,0,800,Clear,sky is clear,01n
1294974000,2011-01-14 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.68,10000,261.97,264.46,270.52,270.9,1030,,,47,6.2,320,,,,,,0,800,Clear,sky is clear,01n
1294977600,2011-01-14 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.52,10000,262.51,265.95,270.21,270.81,1030,,,50,3.6,320,,,,,,0,800,Clear,sky is clear,01n
1294981200,2011-01-14 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.29,10000,262.74,265.67,269.71,270.57,1030,,,52,3.6,320,,,,,,20,801,Clouds,few clouds,02n
1294984800,2011-01-14 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.31,10000,263.18,266.14,269.11,270.67,1031,,,54,3.1,310,,,,,,40,802,Clouds,scattered clouds,03n
1294988400,2011-01-14 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.23,10000,262.68,266.56,269.11,270.5,1030,,,52,2.6,330,,,,,,75,803,Clouds,broken clouds,04n
1294992000,2011-01-14 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.85,10000,262.32,266.71,269.11,270.07,1031,,,52,2.1,260,,,,,,75,803,Clouds,broken clouds,04n
1294995600,2011-01-14 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.25,10000,261.75,265.39,269.11,269.42,1031,,,52,2.6,330,,,,,,40,802,Clouds,scattered clouds,03n
1294999200,2011-01-14 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.23,10000,262.16,266.92,268.95,269.36,1030,,,54,1.5,340,,,,,,40,802,Clouds,scattered clouds,03n
1295002800,2011-01-14 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.28,10000,262.2,269.28,269.06,269.44,1030,,,54,0,0,,,,,,40,802,Clouds,scattered clouds,03n
1295006400,2011-01-14 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.39,10000,264.4,264.17,269.11,269.65,1031,,,65,4.1,330,,,,,,40,802,Clouds,scattered clouds,03n
1295010000,2011-01-14 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,269.96,10000,265.8,267.76,269.7,270.14,1030,,,70,1.5,0,,,,,,75,803,Clouds,broken clouds,04d
1295013600,2011-01-14 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.18,10000,266.64,267.69,270.89,271.32,1031,,,68,2.6,320,,,,,,75,803,Clouds,broken clouds,04d
1295017200,2011-01-14 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.64,10000,266.49,269.75,273.01,273.89,1032,,,55,3.6,280,,,,,,20,801,Clouds,few clouds,02d
1295020800,2011-01-14 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.05,10000,264.78,268.75,273.61,274.29,1031,,,46,6.2,310,9.3,,,,,40,802,Clouds,scattered clouds,03d
1295024400,2011-01-14 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.35,10000,264.52,269.96,273.61,274.59,1030,,,44,4.6,320,7.7,,,,,75,803,Clouds,broken clouds,04d
1295028000,2011-01-14 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.44,10000,263.23,268.81,274.2,274.71,1029,,,39,7.2,280,10.8,,,,,40,802,Clouds,scattered clouds,03d
1295031600,2011-01-14 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.7,10000,263.44,270.12,274.41,275.21,1029,,,39,5.1,310,9.3,,,,,40,802,Clouds,scattered clouds,03d
1295035200,2011-01-14 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.8,10000,263.23,271.55,274.47,275.81,1028,,,38,3.1,330,,,,,,40,802,Clouds,scattered clouds,03d
1295038800,2011-01-14 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.97,10000,263.66,272.7,274.71,275.29,1029,,,39,2.1,320,,,,,,40,802,Clouds,scattered clouds,03d
1295042400,2011-01-14 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.83,10000,263.3,270.38,273.14,274.71,1028,,,41,3.1,290,,,,,,40,802,Clouds,scattered clouds,03d
1295046000,2011-01-14 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.34,10000,263.28,272.34,271.41,273.61,1028,,,46,0,0,,,,,,40,802,Clouds,scattered clouds,03n
1295049600,2011-01-15 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.62,10000,265.24,269.65,271.16,272.41,1029,,,58,1.5,160,,,,,,40,802,Clouds,scattered clouds,03n
1295053200,2011-01-15 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.6,10000,265.6,271.6,270.93,273.01,1028,,,60,0,0,,,,,,75,803,Clouds,broken clouds,04n
1295056800,2011-01-15 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.54,10000,266.99,271.54,270.71,272.41,1028,,,68,0,0,,,,,,75,803,Clouds,broken clouds,04n
1295060400,2011-01-15 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.46,10000,266.91,271.46,270.83,272.41,1029,,,68,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1295064000,2011-01-15 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.58,10000,264.59,271.58,271.04,273.01,1028,,,55,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1295067600,2011-01-15 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.45,10000,264.47,271.45,270.95,273.01,1027,,,55,0,0,,,,,,75,803,Clouds,broken clouds,04n
1295071200,2011-01-15 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.17,10000,264.61,269.14,270.88,271.91,1027,,,57,1.5,120,,,,,,100,804,Clouds,overcast clouds,04n
1295074800,2011-01-15 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.01,10000,264.46,268.95,270.61,271.91,1026,,,57,1.5,130,,,,,,100,804,Clouds,overcast clouds,04n
1295078400,2011-01-15 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.3,10000,264.73,271.3,271.03,271.91,1026,,,57,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1295082000,2011-01-15 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.75,10000,265.16,271.75,271.51,271.93,1025,,,57,0,0,,,,,,100,804,Clouds,overcast clouds,04n
1295085600,2011-01-15 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.04,10000,265.07,271.04,270.57,271.91,1024,,,60,0,0,,,,,,75,803,Clouds,broken clouds,04n
1295089200,2011-01-15 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.34,10000,265.73,268.46,270.97,271.56,1024,,,62,2.1,200,,,,,,75,803,Clouds,broken clouds,04n
1295092800,2011-01-15 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,271.17,10000,265.57,271.17,270.86,271.39,1024,,,62,0,0,,,,,,40,802,Clouds,scattered clouds,03n
1295096400,2011-01-15 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,270.79,10000,265.75,267.22,270.53,270.95,1023,,,65,2.6,160,,,,,,75,803,Clouds,broken clouds,04d
